Year,Entity,Gini,Top_10_share,Bottom_50_share,MLD,welfare_type
2010,Iceland,26.171619612311297,22.01897108458604,32.4968494742915,0.1248320787724782,income
2011,Iceland,26.830799458663428,22.138319771572988,31.93933513096642,0.1318545007913805,income
2012,Iceland,26.76942466276851,22.07559029676809,31.980729064032822,0.1244259808679583,income
2013,Iceland,25.40291490177191,21.32523553320628,32.7528998225599,0.1101928073527376,income
2014,Iceland,27.80041572588201,23.482727363608248,31.55279393028789,0.1360503489518612,income
2015,Iceland,26.787971448598206,22.51138092195511,32.022318095510236,0.1242162737082105,income
2016,Iceland,27.24110527328759,22.76521804475718,31.71082059566808,0.1282018457040848,income
2017,Iceland,26.13158023316,22.06329368020922,32.430100948392294,0.1170389611770614,income
1977,India,33.33664717155239,27.50758994209084,28.02285117972093,0.1816590178725479,consumption
1983,India,32.100993719809466,26.41488695813174,28.67294690307856,0.1670771338326761,consumption
1987,India,32.574164294385334,27.534790576704182,28.65549507538288,0.1731078442362388,consumption
1993,India,31.696183641842318,26.66824100980147,29.15792578684222,0.1664189699357553,consumption
2004,India,34.406304571784766,29.1505008506603,27.703203596496834,0.1953678179831416,consumption
2009,India,35.38033580176148,29.962316295082186,27.20624912237978,0.208475556536873,consumption
2011,India,35.71257527445493,30.142651356925672,26.948010139549602,0.2111453939819007,consumption
2015,India,34.70643627374086,29.729286559122496,27.662624548240082,0.1977204641548081,consumption
2016,India,34.7732335554877,29.71173535603338,27.602628761718126,0.1986784530380414,consumption
2017,India,35.94304727668584,30.49848688442573,26.89544493321896,0.210912217810997,consumption
2018,India,34.58968626484365,28.378772696702192,27.2758081567649,0.1940216115525702,consumption
2019,India,35.7338571183979,30.62390803334367,27.08896064604219,0.2101042570786059,consumption
1984,Indonesia,33.4559805760469,26.97024728653895,27.70241370045546,0.1811388339784503,consumption
1987,Indonesia,31.40377006929198,26.13278544724279,29.107158369683944,0.1580525283855981,consumption
1990,Indonesia,32.2712573925182,26.98660499881332,28.69209052204819,0.1675285386750018,consumption
1993,Indonesia,33.16279879226096,27.84967977240484,28.260104565264086,0.1790251722703902,consumption
1996,Indonesia,35.62513684976981,29.6562235077566,26.81039796952077,0.2072566304118744,consumption
1998,Indonesia,32.181431924709294,26.77932488727552,28.78792736544064,0.1645818401931079,consumption
1999,Indonesia,32.078047025718185,27.32439489019815,29.08950605049801,0.1736537978932696,consumption
2000,Indonesia,29.45843399067078,25.02871280577657,30.467646110942518,0.1420216162692798,consumption
2001,Indonesia,30.02392829942233,25.62524872094123,30.175961466679897,0.1470627561362185,consumption
2002,Indonesia,32.83379791054479,27.66394989326751,28.424926792922122,0.1742183375499143,consumption
2003,Indonesia,33.02670252454454,27.22137043263782,28.12095477019567,0.175435851976852,consumption
2004,Indonesia,33.85327984649999,27.6668218875316,27.61776635292753,0.185759822482373,consumption
2005,Indonesia,34.05784439563243,27.988627338757983,27.58295356052177,0.1892520890122014,consumption
2006,Indonesia,35.30055608463796,28.83781371881299,26.8270493755862,0.20586207847642,consumption
2007,Indonesia,36.66468784107147,29.55794464087143,25.82571385230253,0.2181926762953681,consumption
2008,Indonesia,36.06025462875644,29.14343277987761,26.19541198377669,0.2116575525860091,consumption
2009,Indonesia,35.993172200212896,29.40755792896287,26.38943228541386,0.2121425183038043,consumption
2010,Indonesia,37.205337394809014,29.48734026992806,25.2368391939903,0.2248085153215825,consumption
2011,Indonesia,40.45814938128961,32.64144599557982,23.61125609269239,0.2679606698713095,consumption
2012,Indonesia,40.45964096976772,32.90158926179551,23.709312118066592,0.2671668034842557,consumption
2013,Indonesia,40.791180452,32.920333284974376,23.42510712508105,0.2701158597324477,consumption
2014,Indonesia,40.17566702073735,32.51124748308797,23.78603627413922,0.2625837834381233,consumption
2015,Indonesia,40.397369028082544,32.9936513367263,23.844218683921298,0.2675895988494635,consumption
2016,Indonesia,39.30027806588405,31.00816914291767,23.987507333458332,0.2522680705452008,consumption
2017,Indonesia,38.78526296867598,30.177677621845422,24.12260709363669,0.2463086489597031,consumption
2018,Indonesia,38.41037729176489,29.91118150392303,24.370623766440154,0.2420399264322419,consumption
2019,Indonesia,37.61012212960771,29.47447062531728,24.895275110330438,0.2317590914740705,consumption
2020,Indonesia,37.60548535625231,29.529450686672,24.915365625064883,0.2310796859011891,consumption
2021,Indonesia,37.91565013967933,30.11689354355578,24.90319038793815,0.2354085505768655,consumption
1986,Iran,47.41964153568079,36.85675962285234,19.18818307339077,0.3918070444277757,consumption
1990,Iran,43.604777571305355,33.54633849067256,21.28486920858839,0.3277445509345242,consumption
1994,Iran,42.99836950518908,33.292644889862125,21.68704000315376,0.3147499116125941,consumption
1998,Iran,44.09564339566993,33.74457537121649,20.87019185281803,0.3332719450885358,consumption
2005,Iran,43.55864116802718,33.31292735972633,21.30498210734882,0.3238983915545315,consumption
2006,Iran,44.75203722148977,33.99347821509909,20.43000278923567,0.3420655683018146,consumption
2009,Iran,42.05002463843913,31.27090921645129,21.8156974204656,0.3074970043967431,consumption
2013,Iran,37.35950783234439,28.97487353411128,25.046938100628388,0.2321248919108588,consumption
2014,Iran,38.783292815443396,29.798439378355653,24.22751207392212,0.2545085487853037,consumption
2015,Iran,39.47100425317789,30.56015367729257,23.857167571812653,0.2624355724108005,consumption
2016,Iran,39.96519667192529,30.85290812986205,23.51705007911449,0.2691010883092081,consumption
2017,Iran,40.80294205745207,31.27277502554747,22.949140866897757,0.2815311279703207,consumption
2018,Iran,42.00330198476104,32.49233380852613,22.37148787412783,0.298012689076803,consumption
2019,Iran,40.9359683769497,31.691524339280807,22.97518746143045,0.282907010747306,consumption
2006,Iraq,28.600612389004134,23.6269859124459,30.70067213860596,0.1331823329623391,consumption
2012,Iraq,29.54185695660273,23.704672037014628,29.92880666772914,0.1424619951252448,consumption
1987,Ireland,35.46620274587625,27.22671677991463,26.20789575959744,0.2183427621376951,income
1994,Ireland,36.91420457725674,29.03280850888807,25.62598608076348,0.2309739137478053,income
1995,Ireland,37.04509231863537,28.63001101875347,25.45006156857776,0.2336288477724127,income
1996,Ireland,35.62213543958548,27.57249363315676,26.22495446532306,0.2146342804998942,income
2000,Ireland,33.00520521927084,26.13354047694655,27.92379784327294,0.1853280887767933,income
2002,Ireland,32.29025635496046,24.96946145055113,28.176833441155527,0.1827484037720566,income
2003,Ireland,32.887622756198034,25.90540629722521,27.96493148955385,0.1862710680358246,income
2004,Ireland,33.609637821533475,26.63542208788377,27.55648382441987,0.1938700738003523,income
2005,Ireland,33.754011112902084,26.95296000893665,27.61938130168317,0.1939206081752074,income
2006,Ireland,32.72795513640367,25.62715858661459,27.90668545837827,0.1854995748467386,income
2007,Ireland,31.946771622976378,25.501870816313648,28.6710770767334,0.1737965010839428,income
2008,Ireland,30.90621834807562,24.57599404299727,29.1636039228875,0.1661973781434579,income
2009,Ireland,32.68254837009157,25.56203612344631,28.224381744924116,0.1929349711653326,income
2010,Ireland,32.29709527156235,24.90281794411494,28.237163746285766,0.1900730889170558,income
2011,Ireland,32.874693631293376,25.50775124278125,27.9440101171087,0.1955935401325283,income
2012,Ireland,33.22075173369488,25.92612074959899,27.75114022781956,0.1943712693691389,income
2013,Ireland,33.489190065144534,26.07541363438045,27.626032679486702,0.2030572256091888,income
2014,Ireland,31.87645250891104,24.92162009389434,28.5376539730054,0.1795047624435024,income
2015,Ireland,31.82153975328732,25.39732334100746,28.78568316490011,0.1802693971797199,income
2016,Ireland,32.807598428396936,25.91593876162913,28.1557754815193,0.1866644992253475,income
2017,Ireland,31.359803702552018,25.37925379658509,29.14510819435385,0.1720829805637739,income
2018,Ireland,30.60292684647587,25.094724131463668,29.58353423467215,0.1562388149378735,income
1979,Israel,36.3299757619656,26.907211387760032,25.0622126832329,0.2219575642923128,income
1986,Israel,36.49053994677242,26.85037718677965,24.964840045006817,0.2265599016842679,income
1992,Israel,35.50725442974516,26.87071599585751,25.82152845032133,0.2119318521021001,income
1997,Israel,38.09710599845769,28.16099824304172,24.06616798245481,0.2522783208259226,income
2001,Israel,38.94766211110493,28.74221197269879,23.53529872771439,0.2611135039654123,income
2002,Israel,39.55942270542948,28.699555079236028,23.00521545180431,0.2794528554471295,income
2003,Israel,40.72257099910671,29.44387417110872,22.18401458292292,0.2957335217385154,income
2004,Israel,41.45630065727199,29.331916281467763,21.59167707758404,0.3138542564374819,income
2005,Israel,42.26762253608898,30.433860469334267,21.31908103294818,0.3256422958749876,income
2006,Israel,41.55532239062903,29.67863957318754,21.69145482786497,0.3111002586098141,income
2007,Israel,41.09863358913975,29.4711649632654,21.954243913344662,0.3045480259627541,income
2008,Israel,41.642679409478376,29.96782579858847,21.611674212158672,0.3135790583508422,income
2009,Israel,42.63395048024534,30.47862115789757,20.97330066908258,0.3350661496403213,income
2010,Israel,42.52702457835088,31.065181126172607,21.3077954862332,0.3276158344181273,income
2011,Israel,41.44416393744093,29.4603474486955,21.62540956050657,0.3118773554441056,income
2012,Israel,41.60959640672664,29.73393991217273,21.632598452676202,0.320859298201778,income
2013,Israel,40.22482473992248,28.92727090156417,22.61520061168975,0.2968643934897942,income
2014,Israel,39.75748888618402,28.23533269972804,22.736194863733168,0.292253059041019,income
2015,Israel,39.719529893849895,28.554287806564787,22.95497006367545,0.2913424617482269,income
2016,Israel,39.01301526892952,27.74808283252202,23.22375317605666,0.2775740390782624,income
2017,Israel,38.20206439128806,26.95080176289224,23.655962841293878,0.2746490846489089,income
2018,Israel,38.57717384665088,27.62486232117624,23.566702584124148,0.2755926404896006,income
1986,Italy,32.51640823575092,24.695698785814,27.75067873717115,0.1838693414649294,income
1987,Italy,34.546973940057626,25.4510976565664,26.42819586351749,0.2380665737954653,income
1989,Italy,32.57331576650687,25.110493227924657,27.83591772309011,0.1794043464014801,income
1991,Italy,31.468325866495274,24.03281690151468,28.56725452040977,0.1785353804629412,income
1993,Italy,35.53788793076098,26.17396104125253,25.857228214851176,0.2549472866236547,income
1995,Italy,35.238063662362016,26.15648121915005,26.002109001247298,0.2498102831760734,income
1998,Italy,36.66078685636162,27.61087880210444,25.552848840291027,0.2788466886065143,income
2000,Italy,35.25280984423746,26.35052542944873,26.195820527831984,0.2494431538664406,income
2003,Italy,34.93130855082459,26.68603465924942,26.56942406906211,0.2316443509890202,income
2004,Italy,34.29511626302363,26.3165594334926,26.99756850236635,0.2220592892250987,income
2005,Italy,33.833605562374444,25.48502584175375,27.10296148122798,0.2170656313165475,income
2006,Italy,33.69739603399532,25.627323559102948,27.26230703633894,0.2125989501433092,income
2007,Italy,32.890735636677036,24.92321185075908,27.69753388164419,0.20588485774778,income
2008,Italy,33.77010232366898,25.67603015087293,27.18273327263274,0.2169166946677281,income
2009,Italy,33.83577039072794,25.43435075956372,27.08883244644464,0.2225277478671877,income
2010,Italy,34.72130832471843,26.162743115578653,26.69996003028504,0.2434760245683806,income
2011,Italy,35.05721451796474,26.397148646317547,26.43443929928773,0.2433884099186925,income
2012,Italy,35.15561059221849,26.4230244769072,26.42522972966892,0.2467070049931269,income
2013,Italy,34.91184922890656,25.928011250320694,26.395755328310926,0.2469648626155107,income
2014,Italy,34.657328304023785,25.533203353823552,26.48849220856597,0.2417080361112369,income
2015,Italy,35.39743647773671,25.76257214327098,25.921440908399248,0.2649860238840277,income
2016,Italy,35.2462496122166,25.96119718304333,26.10052447497496,0.2593424823251132,income
2017,Italy,35.92800094735345,26.661868616535124,25.78338769663549,0.2644436322417681,income
2018,Italy,35.22257062873518,25.92391200189065,26.128627009625298,0.2563745613733495,income
1988,Jamaica,43.15502497711246,33.6637858184811,21.78059347529989,0.3214320133499212,consumption
1990,Jamaica,41.113735373641994,32.051864978404474,22.950926972025812,0.281545902631432,consumption
1993,Jamaica,35.67342174651031,27.41396509781111,25.983819468434938,0.2160526468189034,consumption
1996,Jamaica,40.39490228751146,32.677446665357515,23.823034414120677,0.2749319394513815,consumption
1999,Jamaica,44.08019870973196,35.030796644643445,21.6084558768834,0.3317284048422164,consumption
2002,Jamaica,48.31596261346,38.01016529349585,18.87790293393655,0.4012015971480081,consumption
2004,Jamaica,45.45747436622845,35.75783203395459,20.50468036700726,0.3486235469152309,consumption
2008,Japan,34.842315063230075,26.147178468610534,26.44473432083562,0.2236946957955211,income
2010,Japan,32.100320430083364,25.681098915550848,28.606816468316758,0.1761373207351438,income
2013,Japan,32.85472862273798,26.408767728146746,28.33960310895865,0.1980948406864515,income
1986,Jordan,36.06142977863347,28.11237515205876,25.72019552760261,0.2128817327110027,consumption
1992,Jordan,43.36262424131006,34.98948115706417,22.05834534112911,0.3188765824549704,consumption
1997,Jordan,36.42055577524518,29.837034505294746,26.17249392952712,0.2220108502991867,consumption
2002,Jordan,36.95461630006004,29.51336697450264,25.589367361548003,0.2237014727510516,consumption
2006,Jordan,33.85625356337215,27.49418850417468,27.60494481843771,0.1873141696869379,consumption
2008,Jordan,32.57345028644143,26.5745282676783,28.340430988441607,0.1710157548026306,consumption
2010,Jordan,33.6557303109807,27.45170006953881,27.69950253915946,0.183854638819744,consumption
1993,Kazakhstan,32.66573479388877,24.93788798566641,27.651525485086,0.1787838978111293,income
1996,Kazakhstan,35.37830814027071,26.29015848065932,25.7707495468213,0.2126923059965013,consumption
