Year,Entity,Gini_posttax_dis,Gini_posttax_nat,Gini_pretax,Top_10_share_posttax_dis,Top_10_share_posttax_nat,Top_10_share_pretax,Bottom_50_share_posttax_dis,Bottom_50_share_posttax_nat,Bottom_50_share_pretax
2011,Turkey,,,59.455212536357905,,,51.01,,,14.52
2012,Turkey,,,59.5319658384536,,,51.05,,,14.52
2013,Turkey,,,58.5599708809584,,,50.51,,,15.13
2014,Turkey,,,59.3292565607342,,,51.370000000000005,,,14.43
2015,Turkey,,,59.908171413927406,,,52.080000000000005,,,14.2
2016,Turkey,,,60.7026773940873,,,52.39,,,13.919999999999998
2017,Turkey,,,61.2336268916753,,,53.17,,,13.81
2018,Turkey,,,61.3675061871977,,,53.2,,,13.68
1998,Turkmenistan,,,59.7139709781501,,,47.99,,,13.089999999999998
1948,Uganda,,,,,,,,,
1949,Uganda,,,,,,,,,
1950,Uganda,,,,,,,,,
1951,Uganda,,,,,,,,,
1952,Uganda,,,,,,,,,
1953,Uganda,,,,,,,,,
1954,Uganda,,,,,,,,,
1955,Uganda,,,,,,,,,
1956,Uganda,,,,,,,,,
1957,Uganda,,,,,,,,,
1958,Uganda,,,,,,,,,
1959,Uganda,,,,,,,,,
1960,Uganda,,,,,,,,,
1961,Uganda,,,,,,,,,
1962,Uganda,,,,,,,,,
1963,Uganda,,,,,,,,,
1964,Uganda,,,,,,,,,
1965,Uganda,,,,,,,,,
1966,Uganda,,,,,,,,,
1967,Uganda,,,,,,,,,
1968,Uganda,,,,,,,,,
1969,Uganda,,,,,,,,,
1970,Uganda,,,,,,,,,
1989,Uganda,,,62.1841556548382,,,50.470000000000006,,,11.74
1996,Uganda,,,59.24558998324299,,,48.89,,,13.69
1999,Uganda,,,62.86133251482649,,,53.21,,,12.17
2002,Uganda,,,65.39338421841589,,,56.38999999999999,,,11.29
2005,Uganda,,,62.636867927084,,,52.54,,,12.09
2009,Uganda,,,63.9487414525458,,,54.77,,,11.75
2012,Uganda,,,60.664356248877404,,,50.43,,,13.0
2016,Uganda,,,62.3878586315069,,,52.07000000000001,,,12.13
1992,Ukraine,,,50.4411436863371,,,38.26,,,17.73
1993,Ukraine,,,50.914002303486704,,,38.97,,,17.580000000000002
1995,Ukraine,,,53.5957310497285,,,42.49,,,16.54
1996,Ukraine,,,48.1053844194974,,,37.86,,,19.72
1999,Ukraine,,,40.7475088467715,,,30.930000000000003,,,23.7
2003,Ukraine,,,45.9750012577224,,,35.3,,,20.66
2004,Ukraine,,,47.0457057417686,,,35.93,,,19.92
2005,Ukraine,,,45.273370267253,,,34.45,,,20.92
2006,Ukraine,,,46.6088823094918,,,36.01,,,20.380000000000003
2007,Ukraine,,,44.8498381372399,,,34.09,,,21.24
2008,Ukraine,,,43.9848143181258,,,33.46,,,21.75
2009,Ukraine,,,41.6189875325365,,,31.61,,,23.18
2010,Ukraine,,,40.017759409475104,,,30.42,,,24.19
2011,Ukraine,,,39.6835367313286,,,30.15,,,24.37
2012,Ukraine,,,39.3251767272473,,,30.14,,,24.63
2013,Ukraine,,,38.6171897736762,,,30.16,,,25.5
2014,Ukraine,,,39.6408072981963,,,30.22,,,24.5
2015,Ukraine,,,41.741100811376505,,,32.12,,,23.28
2016,Ukraine,,,43.4951029175654,,,33.39,,,22.22
2017,Ukraine,,,43.270408291560095,,,33.050000000000004,,,22.27
2018,Ukraine,,,42.6380317384146,,,32.86,,,22.74
1998,United Arab Emirates,,,65.6802051963233,,,54.190000000000005,,,9.97
2009,United Arab Emirates,,,67.6088348550998,,,56.19,,,8.84
2013,United Arab Emirates,,,61.7477285610356,,,48.38,,,11.14
2014,United Arab Emirates,,,62.0527349231921,,,48.58,,,10.96
2018,United Arab Emirates,,,59.44058445381341,,,47.78,,,12.81
1908,United Kingdom,,,,,,,,,
1909,United Kingdom,,,,,,,,,
1910,United Kingdom,,,,,,,,,
1911,United Kingdom,,,,,,,,,
1912,United Kingdom,,,,,,,,,
1913,United Kingdom,,,,,,,,,
1914,United Kingdom,,,,,,,,,
1915,United Kingdom,,,,,,,,,
1916,United Kingdom,,,,,,,,,
1917,United Kingdom,,,,,,,,,
1918,United Kingdom,,,,,,36.45,,,
1919,United Kingdom,,,,,,38.26,,,
1920,United Kingdom,,,,,,,,,
1921,United Kingdom,,,,,,,,,
1922,United Kingdom,,,,,,,,,
1923,United Kingdom,,,,,,,,,
1924,United Kingdom,,,,,,,,,
1925,United Kingdom,,,,,,,,,
1926,United Kingdom,,,,,,,,,
1927,United Kingdom,,,,,,,,,
1928,United Kingdom,,,,,,,,,
1929,United Kingdom,,,,,,,,,
1930,United Kingdom,,,,,,,,,
1931,United Kingdom,,,,,,,,,
1932,United Kingdom,,,,,,,,,
1933,United Kingdom,,,,,,,,,
1934,United Kingdom,,,,,,,,,
1935,United Kingdom,,,,,,,,,
1936,United Kingdom,,,,,,,,,
1937,United Kingdom,,,,,,36.5,,,
1938,United Kingdom,,,,,,,,,
1939,United Kingdom,,,,,,,,,
1940,United Kingdom,,,,,,,,,
1941,United Kingdom,,,,,,,,,
1942,United Kingdom,,,,,,,,,
1943,United Kingdom,,,,,,,,,
1944,United Kingdom,,,,,,,,,
1945,United Kingdom,,,,,,,,,
1946,United Kingdom,,,,,,,,,
1947,United Kingdom,,,,,,,,,
1948,United Kingdom,,,,,,,,,
1949,United Kingdom,,,,,,30.630000000000003,,,
1950,United Kingdom,,,,,,,,,
1951,United Kingdom,,,,,,,,,
1952,United Kingdom,,,,,,,,,
1953,United Kingdom,,,,,,,,,
1954,United Kingdom,,,,,,29.67,,,
1955,United Kingdom,,,,,,,,,
1956,United Kingdom,,,,,,,,,
1957,United Kingdom,,,,,,,,,
1958,United Kingdom,,,,,,,,,
1959,United Kingdom,,,,,,29.15,,,
1960,United Kingdom,,,,,,,,,
1962,United Kingdom,,,,,,28.860000000000003,,,
1963,United Kingdom,,,,,,28.85,,,
1964,United Kingdom,,,,,,28.77,,,
1965,United Kingdom,,,,,,28.7,,,
1966,United Kingdom,,,,,,28.56,,,
1967,United Kingdom,,,,,,28.5,,,
1968,United Kingdom,,,,,,28.44,,,
1969,United Kingdom,,,,,,28.37,,,
1970,United Kingdom,,,,,,28.3,,,
1971,United Kingdom,,,,,,28.25,,,
1972,United Kingdom,,,,,,28.18,,,
1973,United Kingdom,,,,,,28.15,,,
1974,United Kingdom,,,,,,28.110000000000003,,,
1975,United Kingdom,,,,,,28.09,,,
1976,United Kingdom,,,,,,28.03,,,
1977,United Kingdom,,,,,,27.97,,,
1978,United Kingdom,,,,,,27.950000000000003,,,
1979,United Kingdom,,,,,,27.84,,,
1980,United Kingdom,30.1785365977552,28.002507104942698,40.800537628578,23.12,22.17,28.48,29.54,31.01,22.57
1981,United Kingdom,30.1785365977552,28.002507104942698,40.8005309800808,23.12,22.17,28.48,29.54,31.01,22.57
1982,United Kingdom,30.8059193202809,28.584639992207002,40.882720038314105,23.61,22.63,28.660000000000004,29.2,30.7,22.53
1983,United Kingdom,31.2077985519964,28.957551147883798,41.4012103804324,23.5,22.53,29.05,28.860000000000003,30.380000000000003,22.19
1984,United Kingdom,32.1916035101587,29.870412934367803,42.06695591243,24.66,23.61,29.64,28.35,29.92,21.8
1985,United Kingdom,32.007406178855504,29.699493695094098,42.359853071592305,24.24,23.21,29.74,28.360000000000003,29.92,21.56
1986,United Kingdom,32.041135572046805,29.7308039948406,42.5079021512898,24.15,23.13,29.89,28.28,29.84,21.48
1987,United Kingdom,32.586817732803404,30.237140409778302,42.9228276191649,24.49,23.45,30.23,27.97,29.55,21.25
1988,United Kingdom,34.165278921118905,31.701784708752502,43.6716973398157,25.97,24.82,30.95,27.18,28.83,20.85
1989,United Kingdom,33.1981737903328,30.804429763383002,43.535620244628994,25.19,24.09,30.95,27.67,29.28,20.94
1990,United Kingdom,35.6943902153838,33.120636950521195,45.9973334164873,27.05,25.82,32.910000000000004,26.15,27.87,19.52
1991,United Kingdom,36.4384482475924,33.8113830540159,46.588920483386396,27.750000000000004,26.47,33.56,25.74,27.49,19.23
1992,United Kingdom,35.852258651122895,33.2682059594545,46.6766073437631,27.14,25.9,33.629999999999995,26.01,27.74,19.19
1993,United Kingdom,36.4615759370957,33.834644758634106,47.26604404661,27.78,26.5,34.23,25.77,27.52,18.93
1994,United Kingdom,36.0873293353796,33.487769767547896,46.9854984306394,28.23,26.91,34.35,26.17,27.89,19.23
1995,United Kingdom,36.492607249364,33.8624854637709,47.5792369454968,27.61,26.340000000000003,34.489999999999995,25.61,27.37,18.71
1996,United Kingdom,37.46574031696,34.7714802456672,48.128562427542896,29.49,28.09,35.64,25.44,27.200000000000003,18.7
1997,United Kingdom,37.268090793991796,34.7957150001243,48.1627435499966,28.85,27.6,35.620000000000005,25.430000000000003,27.06,18.71
1998,United Kingdom,36.8597129250723,34.332033596363196,48.746559075522796,29.09,27.78,36.61,25.85,27.500000000000004,18.59
1999,United Kingdom,37.6837878825121,34.9134964091574,49.1851204456623,29.160000000000004,27.750000000000004,36.76,25.26,27.08,18.24
2000,United Kingdom,37.534940117423,34.7667786124271,48.231577927651195,28.99,27.59,35.97,25.45,27.26,18.75
2001,United Kingdom,37.1807499533572,34.3197772079897,48.6728423681836,28.7,27.26,36.3,25.58,27.46,18.51
2002,United Kingdom,38.0098937624192,34.969612101486405,48.8687673514939,30.19,28.58,36.59,25.31,27.28,18.46
2003,United Kingdom,38.454714189033,35.2766119632633,49.9109263644364,30.880000000000003,29.160000000000004,37.81,25.180000000000003,27.23,18.04
2004,United Kingdom,37.439986898179,34.156500646603,49.135323060276896,29.68,27.96,37.21,25.67,27.800000000000004,18.49
2005,United Kingdom,38.8666941850989,35.3894716347057,50.0819727237044,31.37,29.46,38.4,25.07,27.3,18.15
2006,United Kingdom,38.985312608783204,35.3329443785846,50.3354273956489,31.25,29.26,38.73,24.97,27.31,17.990000000000002
2007,United Kingdom,39.5634041575654,35.8431508450096,50.0419276550751,31.81,29.76,38.76,24.66,27.04,18.35
2008,United Kingdom,38.7212781305479,34.915884933159504,48.994381993978195,30.65,28.62,37.07,24.98,27.44,18.61
2009,United Kingdom,38.8482214702815,34.7788198918321,50.74282140060969,30.49,28.34,38.65,24.77,27.41,17.630000000000003
2010,United Kingdom,35.3183749499873,31.712896720303803,46.748000145517196,27.76,25.95,34.84,26.94,29.3,19.76
2011,United Kingdom,35.7488522455977,32.0805142945702,47.5369121788752,28.56,26.66,35.8,26.76,29.15,19.44
2012,United Kingdom,36.7228292228507,32.918764179621704,48.6641938788203,28.610000000000003,26.68,36.69,26.11,28.58,18.78
2013,United Kingdom,35.647590499482504,31.923027997645896,50.097028291649806,28.25,26.35,38.81,26.77,29.19,18.29
2014,United Kingdom,36.0816863225114,32.3223409323408,48.1152369577543,28.660000000000004,26.71,36.86,26.63,29.06,19.31
2015,United Kingdom,35.625079189709304,31.895267933493997,47.033117328607,27.67,25.82,35.69,26.85,29.270000000000003,19.86
2016,United Kingdom,35.503723001097796,31.7350693865208,46.881206115485,27.6,25.73,35.72,26.91,29.360000000000003,20.02
2017,United Kingdom,36.5090583981427,32.6852233807159,46.7995467899918,29.3,27.28,36.120000000000005,26.49,28.96,20.34
1913,United States,,49.7210493618645,55.6554834578513,40.96,41.42,43.120000000000005,,19.33,15.1
1914,United States,,50.014258111216506,56.131937851549196,41.370000000000005,41.79,43.74,,19.21,14.92
1915,United States,,49.3013440665166,55.5649842568428,40.55,40.91,43.02,,19.5,15.13
1916,United States,,50.76487270205941,56.7404580548455,42.28,42.64,44.43,,18.93,14.72
1917,United States,,51.8899627961879,57.061978290461504,42.52,44.04,44.98,,18.46,14.62
1918,United States,,50.2288347306639,56.4497947542073,40.43,42.09,43.98,,19.11,14.760000000000002
1919,United States,,51.1996835621886,57.741602298371895,42.28,43.15,45.9,,18.76,14.37
1920,United States,,49.361263554839105,56.3567357562228,40.63,41.04,44.14,,19.45,14.82
1921,United States,,51.8496565772232,58.637764826763195,44.16,44.53,47.38,,18.3,13.84
1922,United States,,50.943716876707704,57.6896408606398,43.03,43.33,46.09,,18.7,14.22
1923,United States,,48.7263280931817,55.997490428416796,40.14,40.41,43.69,,19.66,14.88
1924,United States,,50.4409385541679,57.675990591841895,42.42,42.66,45.71,,18.92,14.17
1925,United States,,51.74798558125,59.0016031044428,43.86,44.13,47.21,,18.44,13.72
1926,United States,,52.0916322514601,59.3890030748042,44.11,44.440000000000005,47.59,,18.33,13.61
1927,United States,,51.6858556391657,58.9441765481347,43.72,43.97,47.07,,18.49,13.77
1928,United States,,52.671866875168405,59.703554710935705,44.98,45.22,48.23,,18.08,13.51
1929,United States,,51.46368510391069,58.863372063575504,43.32,43.59,46.96,,18.61,13.84
1930,United States,,50.57402866745589,58.34157211479219,42.34,42.81,46.3,,18.87,13.919999999999998
1931,United States,,50.7461093319693,58.2707255114396,42.5,43.43,46.34,,18.66,13.8
1932,United States,,52.1015262376242,59.651137253716,44.17,45.29,48.3,,18.05,13.23
1933,United States,,51.6289711239311,59.5627624612732,43.34,44.47,47.98,,18.32,13.33
1934,United States,,53.2780883528503,60.25026003645449,45.0,46.39,49.06,,17.69,13.16
1935,United States,,52.269981446233906,58.8134243129495,43.96,45.11,48.1,,18.11,13.84
1936,United States,,52.2413158298747,59.221118861256606,43.88,45.03,48.35,,18.14,13.85
1937,United States,,51.1357937066919,58.5553214580671,42.9,43.57,47.46,,18.62,14.12
1938,United States,,50.788340484406504,58.162939020516504,42.57,43.36,47.1,,18.69,14.18
1939,United States,,52.5853670297405,59.1937197862453,44.58,45.63,48.58,,17.94,13.79
1940,United States,,52.4526636509259,59.2435448847333,44.57,45.35,48.94,,18.03,13.87
1941,United States,,49.5805722037972,57.8224787168047,40.74,41.49,46.98,,19.31,14.54
1942,United States,,45.1138676896839,52.38103775919139,34.55,35.5,42.32,,21.28,17.71
1943,United States,,41.5000986141786,49.7354547684225,30.36,30.84,38.86,,22.82,18.8
1944,United States,,40.1064506234968,47.4639894397274,29.35,29.25,36.06,,23.34,19.65
1945,United States,,39.5526913746503,50.655256142554705,28.88,28.6,35.29,,23.56,15.82
1946,United States,,41.8344174506388,50.4072396305592,31.27,31.57,36.95,,22.58,17.119999999999997
1947,United States,,41.5381698302141,50.315300167567,30.73,31.11,36.88,,22.73,17.28
1948,United States,,43.200512983266,51.0383936032412,32.83,33.22,38.87,,22.040000000000003,17.41
1949,United States,,43.2127151630095,51.033910375868494,32.879999999999995,33.27,38.34,,22.02,17.09
1950,United States,,42.9004790021585,50.9826004276867,32.440000000000005,32.879999999999995,39.06,,22.15,17.53
1951,United States,,41.6946662329147,49.6027694142811,30.79,31.31,37.92,,22.66,18.38
1952,United States,,41.1984489664434,48.360732521266705,30.22,30.680000000000003,36.64,,22.87,18.95
1953,United States,,40.5135211968915,47.5661017548617,29.44,29.85,35.67,,23.15,19.29
1954,United States,,41.0332692966863,48.3386212491034,30.19,30.54,35.980000000000004,,22.92,18.61
1955,United States,,41.4987227095274,48.519732301970095,30.65,31.1,36.73,,22.73,18.77
1956,United States,,40.8628094071858,47.5522689070935,29.93,30.320000000000004,35.72,,22.99,19.29
1957,United States,,40.9281775750625,47.554497838932605,30.01,30.41,35.67,,22.96,19.22
1958,United States,,41.0067946713917,48.2280245929708,30.3,30.6,35.510000000000005,,22.9,18.41
1959,United States,,41.1744157272528,48.699749767477805,30.380000000000003,30.78,35.96,,22.84,18.19
1960,United States,,40.857696814065,48.4522523323943,29.98,30.41,35.5,,22.96,18.22
1961,United States,,41.0300711597408,49.062660770558196,30.28,30.67,35.61,,22.88,17.68
1962,United States,,42.470090359208804,47.3771005167542,31.41,31.78,36.15,22.5,22.02,19.32
1963,United States,,43.2845549220516,48.0515230932141,31.87,32.26,36.59,21.97,21.5,18.92
1964,United States,,44.0414074543874,48.6782246750877,32.33,32.7,36.99,21.44,21.01,18.55
1965,United States,,43.3325608721077,48.0386744758054,32.09,32.35,36.65,21.85,21.53,19.03
1966,United States,,42.6884695795216,47.457550149575,31.840000000000003,32.029999999999994,36.34,22.26,22.0,19.47
1967,United States,,39.9143856323086,45.4863312915908,30.55,30.64,35.260000000000005,23.87,23.85,20.73
1968,United States,,39.7406005488813,45.7391434071667,30.37,30.48,35.5,23.9,23.96,20.6
1969,United States,,38.380719068231,44.3716929529998,29.2,29.270000000000003,34.1,24.66,24.72,21.27
1970,United States,,37.5496178184886,44.2540627002448,28.78,28.910000000000004,33.54,25.22,25.27,21.13
1971,United States,,38.3087337066069,45.2228311192819,29.24,29.29,34.09,24.64,24.75,20.43
1972,United States,,38.4699011006463,45.635672210647,29.49,29.54,34.410000000000004,24.64,24.74,20.21
1973,United States,,38.528802061578396,45.3970560890877,30.06,30.09,34.62,24.7,24.81,20.44
1974,United States,,36.9299028093103,44.3319683477768,28.81,28.9,33.56,25.67,25.78,20.98
1975,United States,,37.3905606515153,45.0886465193985,29.23,29.3,33.96,25.36,25.49,20.42
1976,United States,,36.8747432066273,44.926371811363104,28.89,29.0,33.879999999999995,25.76,25.85,20.54
1977,United States,,37.2523876256219,45.3896329886906,29.29,29.39,34.29,25.590000000000003,25.68,20.26
1978,United States,,37.5754098958938,45.2832375803574,29.49,29.57,34.01,25.32,25.39,20.23
1979,United States,,37.5960173550908,45.3232816705199,29.74,29.86,34.300000000000004,25.46,25.53,20.35
1980,United States,,37.247632567161496,45.3910398986572,29.12,29.25,33.85,25.44,25.6,20.09
1981,United States,,38.4478830601282,46.0369225923841,30.03,30.31,34.32,24.92,24.93,19.7
1982,United States,,39.6730311986474,46.8101487735794,30.53,30.83,34.61,24.1,24.07,19.13
1983,United States,,41.0427221941134,47.9983195751899,31.41,31.69,35.34,23.22,23.17,18.34
1984,United States,,42.5999035718903,48.9191204734723,32.74,33.22,36.49,22.52,22.37,17.95
1985,United States,,43.003626548493,49.105737272591895,32.84,33.29,36.58,22.45,22.22,17.82
1986,United States,,42.8708994095288,49.239674335395,32.379999999999995,32.690000000000005,36.34,22.1,22.0,17.61
1987,United States,,43.1366743851775,50.036952034921,33.01,33.39,37.46,22.02,22.0,17.36
1988,United States,,44.865865068403096,51.46240268341909,35.120000000000005,35.36,39.25,21.2,21.31,16.869999999999997
1989,United States,,44.1252898716044,51.1327328366235,34.59,34.74,38.79,21.49,21.68,16.98
1990,United States,,44.0092199860729,51.251184159656304,34.52,34.599999999999994,38.76,21.45,21.74,16.86
1991,United States,,43.4343075527536,51.158015875496,33.79,33.92,38.33,21.59,21.92,16.71
1992,United States,,44.2179734769645,52.398566424541606,34.75,34.63,39.43,20.91,21.52,15.989999999999998
1993,United States,,43.455771449971095,52.102600770733396,34.14,33.95,39.09,21.23,21.93,16.12
1994,United States,,43.423455103410205,52.063684997222005,34.01,33.85,39.15,21.34,21.92,16.13
1995,United States,,44.0542281503795,52.8304538892726,34.57,34.4,39.900000000000006,21.07,21.59,15.75
1996,United States,,44.8813478317973,53.5613045743183,35.370000000000005,35.13,40.8,20.68,21.19,15.49
1997,United States,,45.5315043725733,54.154665339775896,35.92,35.7,41.52,20.44,20.86,15.260000000000002
1998,United States,,45.777002505423795,54.347475694172,36.08,35.86,41.91,20.29,20.77,15.28
1999,United States,,46.2570194242375,54.6573563314936,36.41,36.120000000000005,42.28,19.99,20.49,15.18
2000,United States,,46.8197955252684,55.0326556098398,36.9,36.56,42.75,19.62,20.22,15.07
2001,United States,,46.1376243900659,54.42324807433751,36.76,36.16,41.95,19.85,20.54,15.28
2002,United States,,45.890146027225796,54.048294929178596,36.8,36.120000000000005,41.510000000000005,19.87,20.71,15.38
2003,United States,,46.2306911038908,54.421592022035306,37.16,36.29,41.64,19.52,20.47,15.079999999999998
2004,United States,,46.661704928973805,55.100758129404404,37.72,36.73,42.43,19.24,20.25,14.8
2005,United States,,47.242817458396104,56.1353632764394,38.37,37.34,43.580000000000005,19.040000000000003,20.01,14.36
2006,United States,,47.7919967268647,56.8200452815077,38.79,37.71,44.3,18.85,19.68,14.06
2007,United States,,47.1681549150738,56.422918273149506,38.06,37.13,44.02,19.28,20.0,14.330000000000002
2008,United States,,46.3944738011605,56.2190107391487,37.4,36.49,43.55,19.84,20.48,14.31
2009,United States,,46.0936356765679,55.69684531083819,37.24,36.01,42.45,19.38,20.46,14.26
2010,United States,,47.0759687819644,56.8345868753937,38.33,37.25,43.87,19.37,20.11,13.82
2011,United States,,47.562330544846496,57.3433917299099,38.79,37.66,44.26,19.07,19.85,13.54
2012,United States,,49.0550629590913,58.39027989370889,40.16,38.940000000000005,45.57,18.22,19.05,13.16
2013,United States,,48.050886402654704,57.7650354343675,39.35,38.04,44.91,18.54,19.61,13.44
2014,United States,,48.5614596873219,58.452162684575605,39.84,38.5,45.59,18.24,19.35,13.12
2015,United States,,48.3346828107116,58.3535119520718,39.59,38.16,45.51,18.360000000000003,19.43,13.18
2016,United States,,48.511943753403806,58.427152006189,39.61,38.11,45.32,18.11,19.25,13.03
2017,United States,,48.6818123623664,58.076425546334995,39.7,38.37,45.46,18.38,19.23,13.46
2018,United States,,49.472250651552905,58.406121113239394,40.35,39.16,45.83,18.02,18.86,13.320000000000002
2019,United States,,49.0768020536663,58.0781132717391,40.18,38.98,45.69,18.32,19.16,13.57
2020,United States,,46.4175759071061,57.1537094711843,,37.09,44.41,,20.77,13.86
2021,United States,,46.1677762658866,57.7273117104667,,37.3,45.6,,21.07,13.82
2001,Uruguay,,59.3074492554123,61.348497036446005,,50.22,50.95,,14.17,12.77
2002,Uruguay,,59.035087416014996,61.2481614794555,,49.48,50.38,,14.13,12.659999999999998
2003,Uruguay,,61.06492971874739,63.0894494645022,,52.01,52.61,,13.34,11.93
2004,Uruguay,,60.3715118592113,62.3741401934851,,50.95,51.67,,13.51,12.16
2005,Uruguay,,58.644131415105605,60.905163674428195,,48.63,49.76,,14.09,12.65
2006,Uruguay,,58.800217370866,61.321965777142594,,49.27,50.46000000000001,,14.22,12.590000000000002
2007,Uruguay,,58.9563022118367,61.7492650474754,,49.91,51.190000000000005,,14.35,12.52
2008,Uruguay,,57.567219938275606,61.8297786832512,,49.370000000000005,51.82,,15.37,12.7
2009,Uruguay,,53.572922621642704,58.46525351227319,,44.84,47.760000000000005,,17.119999999999997,14.06
2010,Uruguay,,51.9833951139367,57.118864142863,,43.36,46.44,,17.91,14.71
2011,Uruguay,,50.0153078279453,55.2280613578298,,41.54,44.54,,18.97,15.68
2012,Uruguay,,47.0640523147807,52.548957117739306,,38.24,41.22,,20.31,16.75
2013,Uruguay,,47.833716675488404,53.6545599455519,,39.95,43.33,,20.27,16.59
2014,Uruguay,,47.972593796664796,53.8479529255235,,39.55,42.94,,20.03,16.31
2015,Uruguay,,48.4709428544326,54.4439550795292,,40.39,43.77,,19.88,16.09
2016,Uruguay,,47.3788076482271,53.967248629276796,,39.04,42.83,,20.32,16.14
2017,Uruguay,,46.8694831669066,53.6704130791033,,38.63,42.63,,20.630000000000003,16.35
2018,Uruguay,,46.8137704201541,53.803424390171195,,38.53,42.73,,20.61,16.25
2019,Uruguay,,46.2371777121224,53.298766663148,,37.79,41.86,,20.89,16.41
1998,Uzbekistan,,,61.0643902150901,,,48.3,,,11.8
2000,Uzbekistan,,,57.085364042796606,,,45.5,,,14.499999999999998
2002,Uzbekistan,,,55.81308680902129,,,44.8,,,15.45
2003,Uzbekistan,,,56.8897549473014,,,45.47,,,14.67
1921,Vietnam,,,,,,,,,
1926,Vietnam,,,,,,,,,
1927,Vietnam,,,,,,,,,
1928,Vietnam,,,,,,,,,
1929,Vietnam,,,,,,,,,
1930,Vietnam,,,,,,,,,
1931,Vietnam,,,,,,,,,
1932,Vietnam,,,,,,,,,
1933,Vietnam,,,,,,,,,
1934,Vietnam,,,,,,,,,
1935,Vietnam,,,,,,,,,
1937,Vietnam,,,,,,,,,
1938,Vietnam,,,,,,,,,
